Employee_ID,Age,Gender,Department,Job_Level,Salary,Years_at_Company,Performance_Score,Last_Promotion_Date,Absence_Days,Work_Location
E6813,39,Female,HR,1,7571,16,4,27/07/2023,0,Hybrid
E9307,44,Female,Engineering,3,8741,19,5,31/05/2023,10,In-office
E8105,39,Female,Sales,2,7222,17,2,25/04/2024,9,In-office
E8543,54,Non-binary,Sales,2,6000,6,1,1/12/2024,10,Hybrid
E8588,25,Male,HR,3,3809,15,5,14/10/2022,5,Remote
E2266,43,Non-binary,Sales,1,3392,18,2,9/10/2022,4,Remote
E5964,60,Male,Sales,1,5198,15,4,22/12/2021,9,In-office
E3417,48,Non-binary,Marketing,3,8340,1,2,11/05/2023,14,Remote
E1204,53,Male,Sales,3,6728,10,4,14/02/2022,5,In-office
E7961,38,Female,Sales,1,6730,11,5,29/10/2024,6,Remote
E7735,57,Female,Sales,1,4057,2,4,22/12/2020,8,In-office
E7663,22,Female,Marketing,3,3761,11,4,21/02/2024,5,In-office
E5506,46,Non-binary,Marketing,1,8301,2,3,12/12/2020,10,Remote
E8233,23,Male,Engineering,3,7020,8,2,4/09/2022,4,Hybrid
E8204,58,Non-binary,Marketing,1,8443,9,2,3/02/2020,3,Hybrid
E2583,37,Female,Marketing,1,3296,10,1,5/09/2022,15,Remote
E3285,36,Non-binary,Sales,2,8478,17,5,15/05/2021,6,Hybrid
E4151,34,Female,Engineering,2,5172,7,4,11/10/2021,10,Hybrid
E3563,30,Female,HR,2,8474,19,3,16/07/2021,7,Hybrid
E8903,43,Non-binary,HR,3,5704,16,5,21/11/2024,3,In-office
E3006,52,Male,HR,2,3056,3,1,29/07/2023,3,Remote
E4134,46,Non-binary,HR,1,8091,4,4,19/02/2021,1,Remote
E8574,60,Female,Marketing,2,3858,3,5,16/09/2020,3,Remote
E9134,28,Male,HR,3,6894,7,5,26/05/2021,8,In-office
E7475,54,Female,HR,2,4714,10,5,28/07/2024,10,In-office
E4130,55,Male,HR,2,4167,19,4,14/09/2021,5,In-office
E2663,55,Male,Sales,2,8866,18,1,9/12/2020,13,In-office
E7911,30,Non-binary,Engineering,1,8732,3,1,11/11/2023,1,Hybrid
E2761,55,Female,Engineering,1,3513,10,4,26/06/2022,2,Hybrid
E1080,56,Male,Sales,2,4981,9,2,26/05/2020,8,In-office
E7952,35,Male,Engineering,3,5361,12,5,3/07/2023,10,In-office
E3683,31,Non-binary,Marketing,1,8780,12,1,17/11/2021,9,Hybrid
E1227,24,Female,Engineering,3,6116,10,2,25/12/2021,10,Remote
E4768,25,Female,HR,3,3456,16,3,11/02/2023,12,Remote
E4945,47,Non-binary,HR,2,4205,8,2,17/08/2020,0,In-office
E8043,24,Female,HR,3,3509,17,5,25/07/2022,12,In-office
E9959,27,Non-binary,Sales,1,7053,1,3,7/09/2020,7,Remote
E5026,60,Non-binary,Marketing,1,6409,14,2,1/02/2020,10,In-office
E7951,26,Female,Engineering,2,3146,13,2,26/11/2021,1,Hybrid
E3434,60,Male,HR,3,3686,8,5,13/05/2020,11,Remote
E4203,32,Non-binary,Marketing,1,3654,12,3,13/07/2020,9,In-office
E9753,35,Non-binary,Sales,2,3264,6,3,11/09/2020,13,Hybrid
E9127,36,Non-binary,HR,3,4734,13,3,13/10/2024,10,Remote
E9608,41,Male,Sales,1,5429,5,5,4/10/2021,15,Hybrid
E8506,22,Female,Sales,3,3903,1,4,25/04/2024,13,Hybrid
E8597,60,Non-binary,Engineering,3,6843,1,3,27/02/2020,10,Remote
E9767,51,Male,Sales,3,6351,1,3,9/11/2020,10,In-office
E3274,50,Male,HR,3,4452,4,2,9/04/2022,1,Hybrid
E5220,48,Male,Sales,3,3215,5,5,30/04/2023,0,In-office
E1328,47,Male,HR,2,6672,8,4,14/06/2022,7,Remote
E9180,50,Non-binary,Engineering,3,3313,4,1,11/01/2021,6,In-office
E7945,35,Female,HR,1,5105,8,4,8/04/2022,15,Hybrid
E7356,43,Female,Marketing,1,7021,13,1,9/02/2021,3,In-office
E7262,38,Female,Sales,3,6293,6,1,5/09/2023,9,Remote
E6570,46,Female,Sales,3,4160,19,4,9/05/2023,13,Remote
E1157,22,Non-binary,Marketing,2,6656,14,2,21/10/2023,4,In-office
E9486,38,Female,Marketing,2,7138,3,4,4/04/2023,0,Remote
E3799,35,Male,HR,2,3400,12,1,9/08/2023,12,In-office
E9587,48,Male,Engineering,3,4592,16,4,20/01/2025,12,Remote
E9639,46,Female,Engineering,3,5402,4,2,9/08/2021,5,Hybrid
E1878,43,Non-binary,Sales,2,7437,13,3,14/06/2024,6,Remote
E4807,26,Female,Sales,3,4483,5,5,13/02/2022,4,Remote
E2134,26,Male,Marketing,1,4076,10,3,13/06/2020,0,In-office
E1307,51,Male,Engineering,2,8943,14,3,21/04/2022,10,In-office
E8572,29,Female,HR,2,7584,12,4,21/01/2023,4,Remote
E1024,59,Male,Marketing,2,4069,4,3,16/04/2021,12,Hybrid
E1910,37,Female,Sales,3,5373,16,5,2/09/2023,7,Remote
E5801,52,Non-binary,Sales,2,3125,17,1,21/11/2024,7,Hybrid
E3656,41,Female,Marketing,1,7142,13,3,22/06/2021,7,Hybrid
E7492,26,Non-binary,Marketing,1,8077,13,3,11/08/2022,7,Hybrid
E3987,31,Non-binary,Engineering,3,4157,3,5,22/07/2021,2,Hybrid
E6266,48,Female,Engineering,2,7949,3,5,28/01/2025,0,Remote
E1250,37,Non-binary,HR,3,5070,14,4,24/11/2022,12,Remote
E4079,42,Male,Marketing,1,7968,15,1,9/12/2022,14,In-office
E9407,42,Non-binary,Sales,3,8346,8,5,6/09/2021,10,Remote
E4400,43,Non-binary,Sales,1,5091,14,5,26/11/2023,3,Remote
E5906,27,Male,Engineering,1,4006,12,4,1/03/2023,1,Hybrid
E7960,38,Female,HR,2,6096,13,5,29/05/2022,11,Remote
E6846,51,Non-binary,Sales,3,3347,13,5,2/10/2023,5,Hybrid
E1815,32,Female,Marketing,3,8885,17,3,30/11/2023,14,Hybrid
E6870,42,Female,Engineering,2,5182,5,4,1/07/2023,13,Hybrid
E1471,36,Female,HR,3,5238,2,3,22/06/2024,0,Remote
E5757,39,Female,Engineering,2,6519,11,1,8/04/2021,0,Hybrid
E6608,46,Female,HR,2,6834,13,3,27/01/2022,5,In-office
E8444,30,Male,Engineering,3,5355,11,2,4/05/2024,10,Remote
E6751,33,Female,Sales,2,6580,10,5,30/08/2022,10,Remote
E5286,30,Female,Sales,2,4680,12,3,11/03/2022,3,In-office
E5149,25,Male,Engineering,1,8544,11,4,6/09/2021,0,Hybrid
E2486,54,Female,Engineering,1,4429,6,4,3/02/2025,15,Hybrid
E7037,40,Female,Engineering,3,5709,19,3,23/04/2021,8,Remote
E2571,58,Female,Marketing,2,8307,17,4,25/02/2023,10,Hybrid
E7566,55,Non-binary,Engineering,3,7129,8,5,20/07/2023,13,In-office
E2329,57,Non-binary,Sales,3,4822,11,4,20/01/2025,11,In-office
E8298,48,Female,HR,1,8806,20,2,7/11/2022,10,Hybrid
E3139,43,Non-binary,Marketing,2,8563,4,5,3/11/2024,11,Hybrid
E2856,33,Female,Marketing,1,8423,4,1,31/05/2022,8,Remote
E3430,32,Female,Engineering,1,4118,13,4,28/11/2022,4,In-office
E1788,26,Female,Engineering,2,8032,2,4,27/07/2022,1,Remote
E7764,50,Male,Marketing,1,7958,3,5,13/04/2022,2,In-office
E3805,34,Non-binary,HR,3,3266,16,1,19/11/2020,15,Hybrid
E8485,36,Non-binary,HR,3,5326,5,1,28/11/2022,9,Remote
E9336,49,Non-binary,Marketing,2,7533,17,1,18/09/2020,1,In-office
E7490,49,Male,HR,1,3226,8,2,28/07/2021,5,In-office
E8108,25,Male,Engineering,1,3459,13,1,22/10/2024,1,In-office
E8713,34,Male,Engineering,1,7517,15,4,12/06/2023,1,Hybrid
E9899,57,Female,Marketing,2,6788,4,5,6/03/2023,14,Hybrid
E6915,25,Female,Sales,1,5758,3,4,2/09/2024,8,Hybrid
E1395,26,Female,Engineering,1,6506,9,1,8/02/2022,3,Remote
E3806,46,Non-binary,HR,1,6948,8,5,17/08/2024,12,In-office
E6577,48,Female,Engineering,2,6668,7,2,20/12/2023,5,Remote
E9159,47,Female,Sales,2,7667,15,2,5/12/2021,7,Remote
E5089,38,Female,Marketing,2,7293,18,1,21/05/2022,5,Remote
E4301,40,Male,HR,3,4175,3,4,11/11/2024,5,Hybrid
E2705,51,Non-binary,HR,3,5749,1,3,31/03/2024,5,Hybrid
E3797,58,Female,HR,1,4398,6,5,18/02/2020,1,Remote
E5551,47,Female,Sales,3,5021,1,3,10/12/2021,8,Remote
E7245,49,Female,Engineering,2,7020,8,5,10/09/2021,0,Remote
E6985,22,Male,Sales,1,8204,15,3,20/04/2021,8,Remote
E3564,58,Male,Marketing,1,6978,16,2,4/01/2022,6,In-office
E2622,45,Non-binary,HR,3,3909,6,5,15/12/2021,3,Hybrid
E4060,52,Non-binary,Marketing,1,4197,10,1,1/06/2022,2,In-office
E5556,58,Female,Sales,1,8920,2,2,20/11/2021,2,Hybrid
E9821,49,Female,Engineering,2,7783,1,5,20/02/2022,7,Remote
E3363,41,Non-binary,HR,1,8036,4,3,24/03/2022,9,Remote
E6664,33,Male,HR,2,8340,16,1,28/08/2024,12,Hybrid
E6467,30,Male,Sales,2,5368,13,1,30/05/2021,2,In-office
E2195,55,Female,Marketing,1,7217,3,1,3/11/2021,8,Hybrid
E7453,28,Male,Marketing,1,6645,6,3,9/03/2020,0,In-office
E5253,53,Non-binary,Marketing,1,8698,11,5,29/08/2020,12,In-office
E7247,27,Female,Sales,1,5929,14,1,18/09/2023,6,Remote
E4746,38,Non-binary,Sales,2,6399,5,3,3/09/2024,11,Hybrid
E3543,55,Male,Sales,3,8196,15,1,2/01/2020,7,Hybrid
E6524,58,Male,HR,1,7085,2,4,19/03/2023,13,In-office
E9605,26,Non-binary,Marketing,3,3002,19,2,13/03/2021,4,Remote
E9250,53,Male,HR,2,5141,4,3,21/02/2024,1,Remote
E5154,32,Female,Sales,1,6129,4,5,23/12/2020,12,Hybrid
E9308,32,Non-binary,Engineering,3,5515,12,1,13/09/2024,5,Remote
E7217,31,Female,Marketing,2,4761,9,1,19/08/2024,3,Hybrid
E6715,46,Non-binary,Engineering,2,3978,17,2,9/04/2020,7,In-office
E9399,30,Non-binary,Engineering,2,4744,1,3,27/04/2020,15,Hybrid
E8193,60,Female,Engineering,2,7110,20,3,4/04/2024,4,Remote
E2727,36,Non-binary,Engineering,2,4729,2,4,2/03/2024,14,Remote
E1706,26,Non-binary,Sales,2,4515,19,1,26/07/2024,8,Hybrid
E4276,58,Male,HR,1,4808,10,3,29/08/2022,11,Remote
E7937,41,Female,Marketing,2,6499,18,2,31/01/2020,6,Remote
E1399,30,Female,Engineering,3,8160,20,5,12/03/2024,10,Hybrid
E9216,56,Female,Marketing,3,6277,8,3,23/06/2020,8,Remote
E6379,55,Male,Sales,3,3573,6,5,26/07/2022,5,Hybrid
E6775,36,Non-binary,HR,1,3809,5,4,11/04/2022,1,Remote
E9604,41,Female,Marketing,1,8754,2,4,12/01/2023,9,Remote
E4517,49,Male,Engineering,1,4498,1,2,22/11/2021,8,In-office
E6466,53,Female,HR,2,7404,17,5,25/06/2020,13,Hybrid
E1997,53,Male,Engineering,1,7895,12,4,13/08/2021,4,Remote
E6234,28,Female,HR,3,3099,11,3,14/10/2023,13,Hybrid
E1054,33,Non-binary,HR,1,5142,4,2,24/01/2021,12,Hybrid
E4831,22,Non-binary,Engineering,3,5072,5,2,27/05/2021,11,Remote
E2086,47,Male,Sales,2,6582,15,5,15/11/2022,3,Hybrid
E8552,34,Non-binary,Marketing,2,4228,12,3,11/07/2022,13,Remote
E3196,22,Non-binary,Engineering,1,4987,15,5,5/06/2020,6,In-office
E6239,32,Non-binary,Marketing,2,8690,16,1,1/08/2022,1,Remote
E9814,28,Female,Sales,2,5791,5,1,14/09/2022,4,In-office
E5007,35,Non-binary,Engineering,3,5624,14,3,9/03/2024,8,Hybrid
E6592,51,Male,HR,1,8310,13,4,5/06/2024,6,In-office
E5658,28,Female,Marketing,2,3170,12,1,6/08/2024,15,Remote
E7313,42,Female,Marketing,1,8027,2,3,18/09/2024,3,Hybrid
E4687,59,Female,Engineering,2,3214,19,5,14/10/2020,4,Hybrid
E1621,37,Non-binary,Marketing,2,5484,7,1,5/05/2022,9,Hybrid
E5224,24,Non-binary,Sales,2,7324,14,3,4/01/2020,14,In-office
E5487,45,Female,HR,3,6634,14,5,16/05/2023,9,Hybrid
E1925,38,Female,HR,1,3649,13,5,15/12/2024,3,In-office
E4046,39,Male,Marketing,3,8761,7,2,25/02/2021,4,Hybrid
E1544,46,Female,HR,1,7663,4,4,22/06/2024,8,Remote
E2425,57,Male,Sales,1,4848,10,3,27/02/2020,13,Remote
E3791,52,Female,HR,1,3844,7,4,19/08/2020,11,Remote
E4303,46,Non-binary,Marketing,3,7872,7,3,9/08/2020,6,In-office
E3741,53,Female,Sales,2,7275,7,5,16/09/2024,7,Remote
E2630,30,Female,Engineering,3,4667,3,4,19/04/2020,9,In-office
E9171,34,Male,Engineering,2,3503,17,5,3/07/2020,14,In-office
E3978,42,Female,Marketing,3,7226,2,1,4/02/2021,6,Hybrid
E3932,32,Male,HR,2,6805,5,5,14/09/2023,8,Hybrid
E6243,24,Non-binary,Marketing,3,8818,6,4,5/04/2020,10,Hybrid
E1498,43,Female,HR,3,8173,12,3,24/02/2023,0,Hybrid
E8112,30,Female,Engineering,1,7980,15,2,23/03/2023,10,Remote
E3770,39,Female,Marketing,3,8224,18,1,13/03/2021,13,In-office
E7108,35,Non-binary,Marketing,1,3373,11,4,27/08/2023,10,In-office
E2013,57,Non-binary,Sales,2,7230,2,5,28/01/2020,3,In-office
E3424,33,Non-binary,Sales,1,3644,16,2,17/07/2022,14,Remote
E7703,55,Non-binary,Marketing,1,8950,5,5,25/09/2021,11,In-office
E4852,30,Male,Engineering,3,4000,13,4,5/02/2022,12,In-office
E4912,39,Female,HR,3,8643,7,1,22/04/2023,15,Hybrid
E5694,53,Male,Engineering,3,3684,9,2,27/05/2024,6,Hybrid
E2567,49,Female,Sales,3,8851,2,1,31/03/2022,7,Remote
E7868,34,Male,Sales,2,8180,17,1,10/10/2023,0,Hybrid
E2249,29,Female,Marketing,3,8726,13,3,24/06/2024,8,In-office
E1140,57,Male,Sales,2,4284,5,1,18/12/2021,8,Remote
E9980,42,Male,Sales,2,3175,12,5,24/02/2022,15,Remote
E5193,56,Non-binary,Marketing,3,6843,11,2,11/06/2024,10,Remote
E2805,59,Female,Sales,2,5817,17,4,23/07/2021,9,In-office
E7526,55,Female,Engineering,3,8181,12,3,31/07/2021,12,Remote
E5908,60,Non-binary,Engineering,2,7943,8,4,6/09/2023,7,In-office
E2764,60,Non-binary,Sales,3,6370,14,5,28/03/2022,12,Hybrid
E1371,39,Male,HR,3,7186,7,5,7/02/2022,5,Hybrid
E6250,53,Male,HR,3,8116,5,5,4/07/2022,10,In-office
E4695,60,Non-binary,Marketing,1,5710,11,2,15/05/2021,11,Remote
E3903,41,Female,Sales,3,5523,17,2,10/03/2020,14,Hybrid
E8586,40,Non-binary,Engineering,1,3195,3,5,18/07/2023,12,In-office
E4352,42,Non-binary,Marketing,2,5030,19,1,9/05/2020,9,In-office
E7326,26,Male,HR,3,3873,20,4,30/01/2022,15,Hybrid
E4314,49,Female,HR,2,3295,10,1,28/04/2024,14,Hybrid
E1778,23,Non-binary,Sales,3,3052,5,3,17/09/2022,11,In-office
E2946,49,Non-binary,Sales,2,4977,18,4,24/11/2023,0,Remote
E5684,41,Female,Engineering,3,6659,15,4,29/10/2023,13,Remote
E6200,49,Male,Marketing,3,6666,10,5,28/03/2023,4,Hybrid
E3426,54,Female,Marketing,2,8902,18,1,11/06/2024,11,Remote
E5555,49,Non-binary,Engineering,2,8240,18,1,22/03/2024,7,Hybrid
E2898,56,Female,Marketing,1,4946,7,4,23/02/2020,7,Hybrid
E3011,41,Male,Sales,3,8538,15,2,21/04/2024,13,Remote
E5246,41,Male,Marketing,1,4263,12,1,3/10/2020,14,Remote
E7351,32,Non-binary,Sales,2,4082,15,2,1/03/2020,5,In-office
E5442,46,Non-binary,Marketing,2,8164,16,4,23/02/2024,6,In-office
E6520,27,Male,Engineering,3,3707,1,5,20/05/2020,12,Remote
E1356,36,Non-binary,Marketing,2,8563,2,1,10/06/2021,2,In-office
E4826,53,Non-binary,HR,3,8037,12,5,16/03/2023,9,Hybrid
E9391,24,Male,Marketing,1,8713,18,1,7/08/2020,15,Remote
E2070,52,Female,Sales,2,5578,9,3,4/11/2020,7,In-office
E5354,41,Non-binary,Sales,2,6304,15,5,4/01/2020,5,Remote
E8153,46,Non-binary,Engineering,1,5224,2,4,10/10/2022,9,Hybrid
E9566,46,Female,Marketing,2,7068,10,1,29/05/2020,13,Remote
E6653,22,Female,Sales,1,5715,7,4,28/12/2023,4,Hybrid
E6448,23,Female,Sales,1,4656,12,4,13/01/2020,13,Hybrid
E1077,46,Male,HR,1,5119,5,5,18/07/2024,15,Remote
E5249,53,Non-binary,Sales,1,6241,12,5,27/04/2021,10,Hybrid
E7449,39,Male,HR,2,3556,18,3,23/08/2022,4,In-office
E3749,54,Female,HR,1,7281,19,4,4/07/2021,8,In-office
E7240,60,Male,Sales,2,6193,9,2,7/01/2025,12,In-office
E6610,50,Male,Marketing,2,4279,10,2,13/03/2024,2,Remote
E1765,39,Female,HR,2,5835,8,3,13/06/2022,14,Hybrid
E5088,42,Non-binary,Engineering,1,6619,3,1,12/02/2024,11,Remote
E9942,39,Non-binary,Engineering,3,7474,14,1,30/06/2024,9,Hybrid
E6040,30,Female,Marketing,3,4387,4,1,16/11/2022,11,Remote
E2844,44,Female,Engineering,1,8967,13,4,27/01/2021,4,Hybrid
E1400,57,Male,HR,2,8128,6,2,21/10/2024,6,In-office
E2860,22,Female,Marketing,3,4691,11,3,11/08/2022,15,In-office
E1914,48,Male,Engineering,1,3148,2,5,7/12/2021,1,In-office
E2894,29,Male,Marketing,1,4009,9,4,4/06/2020,15,Remote
E2081,46,Non-binary,HR,3,5911,18,4,4/12/2024,5,Remote
E5003,45,Female,Marketing,3,7436,18,3,16/12/2020,12,Remote
E6342,46,Female,HR,2,3269,1,5,5/03/2020,0,Remote
E7686,26,Male,HR,2,4574,20,1,26/12/2021,1,Hybrid
E5009,46,Male,Marketing,2,7744,10,2,22/10/2022,10,Hybrid
E4423,58,Non-binary,Marketing,3,4102,16,5,3/09/2023,13,Remote
E9183,53,Non-binary,Marketing,1,6067,5,3,11/08/2022,3,In-office
E9079,41,Male,Sales,3,8841,1,4,18/09/2022,5,In-office
E2871,35,Female,Engineering,1,6109,6,2,13/10/2022,8,In-office
E2202,31,Female,Engineering,1,6527,16,2,9/11/2023,9,In-office
E2070,60,Male,HR,2,6070,10,5,19/08/2023,8,Hybrid
E2246,34,Non-binary,Engineering,1,4679,19,2,4/11/2021,14,Remote
E7340,41,Female,Marketing,2,5395,5,1,15/01/2024,10,Hybrid
E9622,29,Male,Sales,3,7952,8,2,20/11/2022,12,Hybrid
E1675,43,Male,Marketing,3,5803,12,1,30/04/2020,0,Remote
E5787,35,Non-binary,HR,2,6940,15,2,1/04/2023,6,Hybrid
E5783,29,Female,Engineering,2,8931,3,2,29/01/2020,5,Remote
E7029,30,Male,Marketing,1,6437,2,1,30/03/2022,11,Hybrid
E6856,56,Female,Marketing,3,4488,6,2,17/07/2023,3,Hybrid
E5472,46,Non-binary,Engineering,3,4222,2,3,6/09/2021,7,Remote
E8540,57,Non-binary,HR,2,7396,14,2,20/08/2020,1,Remote
E3930,34,Female,Engineering,1,3616,4,4,22/11/2024,14,In-office
E9045,41,Female,HR,2,7500,10,5,29/12/2024,13,Remote
E8873,44,Male,Marketing,2,3909,15,2,1/06/2023,5,Remote
E2150,23,Male,Sales,2,3705,17,1,8/01/2024,6,Hybrid
E3512,42,Non-binary,Sales,3,5183,16,1,16/01/2022,4,Remote
E8242,37,Non-binary,Marketing,2,5466,10,1,7/12/2021,3,Hybrid
E6593,59,Male,HR,1,4503,7,3,23/01/2022,10,In-office
E2280,49,Male,HR,3,4398,1,5,31/03/2022,5,In-office
E5510,50,Female,Sales,2,8393,5,3,4/10/2022,0,Remote
E6527,60,Non-binary,Marketing,2,7966,7,5,11/12/2022,6,In-office
E3586,27,Non-binary,Engineering,1,4662,6,2,12/11/2021,6,Hybrid
E8360,38,Non-binary,Marketing,3,5914,9,5,21/07/2020,1,Hybrid
E8347,45,Non-binary,HR,2,7200,19,1,12/03/2020,11,Hybrid
E6596,28,Female,HR,1,8355,4,3,5/11/2022,5,Remote
E2631,42,Non-binary,Engineering,3,6754,15,5,8/05/2023,12,Remote
E5416,58,Non-binary,HR,2,8452,19,1,9/01/2022,11,Remote
E1417,47,Non-binary,Sales,3,7285,8,1,28/01/2020,15,In-office
E6746,23,Non-binary,Marketing,3,6166,5,2,30/07/2020,3,Hybrid
E3250,35,Non-binary,Engineering,2,7772,5,4,2/02/2020,8,Hybrid
E1510,58,Non-binary,HR,2,8937,20,4,15/12/2022,10,Remote
E9699,25,Non-binary,HR,3,4481,12,4,2/10/2021,6,Remote
E6284,57,Female,Marketing,3,7556,4,3,29/05/2020,6,In-office
E3720,36,Non-binary,Engineering,3,6866,9,3,23/02/2024,10,In-office
E3127,50,Male,Engineering,1,4975,17,1,8/10/2022,4,In-office
E2304,26,Non-binary,Sales,3,5904,20,2,22/10/2023,5,In-office
E9817,26,Non-binary,Marketing,3,7363,15,4,3/05/2024,15,Remote
E9910,32,Male,Engineering,1,7882,11,5,30/03/2023,4,Remote
E6298,31,Non-binary,Engineering,1,6142,7,2,17/05/2022,9,Hybrid
E6269,27,Male,HR,3,8720,5,3,31/08/2021,9,In-office
E6867,24,Male,Engineering,2,8033,20,5,6/03/2024,6,Remote
E1775,37,Male,Engineering,1,5565,16,2,17/06/2020,9,Remote
E3274,48,Non-binary,Engineering,3,4096,17,1,6/11/2022,7,Hybrid
E2467,51,Female,HR,1,7861,13,4,4/08/2024,12,Hybrid
E2826,47,Male,Marketing,2,5591,18,2,17/01/2020,14,Hybrid
E8202,28,Non-binary,Marketing,3,7820,8,3,26/06/2020,6,Remote
E9257,31,Male,Engineering,1,3352,1,4,16/05/2020,8,Hybrid
E7378,39,Non-binary,Marketing,2,4752,7,4,6/06/2024,14,Remote
E8798,41,Female,HR,1,7532,12,4,6/05/2020,15,Hybrid
E9137,35,Female,Sales,2,3459,19,5,4/03/2020,1,Remote
E9197,42,Female,HR,2,7608,12,2,27/04/2020,0,In-office
E7187,58,Female,Marketing,2,8711,19,4,29/09/2024,14,Hybrid
E9033,60,Female,Engineering,1,4697,15,3,4/06/2021,9,Hybrid
E5826,25,Non-binary,Engineering,1,3361,18,4,6/12/2021,7,Hybrid
E6457,31,Non-binary,HR,3,8738,18,3,20/11/2021,14,Hybrid
E9940,26,Male,HR,1,5933,5,1,20/03/2021,1,In-office
E2133,41,Female,Marketing,2,3147,2,4,27/11/2023,14,In-office
E8773,43,Male,Engineering,1,4991,15,1,27/07/2021,2,Hybrid
E3632,25,Female,Engineering,3,6473,15,3,3/02/2022,3,In-office
E4232,45,Female,Sales,1,7276,6,5,14/11/2020,9,Remote
E3350,28,Non-binary,Sales,1,7374,8,3,7/03/2020,3,Hybrid
E6960,33,Female,Sales,2,6307,14,5,14/09/2021,4,Hybrid
E2388,53,Non-binary,HR,2,8806,17,4,7/02/2020,8,Hybrid
E3734,59,Non-binary,HR,2,6755,1,3,13/09/2022,11,In-office
E2782,56,Non-binary,Engineering,2,3285,4,4,17/04/2022,7,Hybrid
E1262,33,Female,Engineering,3,7053,6,2,1/06/2021,8,Hybrid
E2280,41,Female,Sales,3,4312,19,5,26/07/2022,12,Remote
E3929,47,Male,Sales,3,5176,14,2,15/10/2022,6,Hybrid
E4446,25,Non-binary,Marketing,3,3117,11,2,12/10/2020,1,Remote
E5600,34,Male,Engineering,2,4198,7,1,8/06/2023,1,In-office
E4882,23,Female,Sales,3,6025,6,1,24/02/2024,15,In-office
E4819,39,Non-binary,Engineering,2,4456,14,3,19/06/2022,12,Hybrid
E3530,45,Non-binary,Sales,3,5620,11,5,16/04/2020,9,In-office
E4226,28,Male,Engineering,1,6578,2,4,25/04/2021,5,Hybrid
E3569,22,Female,Engineering,1,8873,6,4,4/03/2021,13,Remote
E5507,35,Non-binary,Sales,1,7037,10,2,2/01/2020,15,Remote
E6800,34,Non-binary,Engineering,2,6749,9,3,2/09/2021,11,Remote
E8130,32,Non-binary,Engineering,2,3466,4,2,5/08/2023,8,In-office
E2292,35,Non-binary,Sales,1,5971,14,3,1/02/2023,12,Remote
E4145,53,Female,HR,1,3532,20,5,7/02/2024,11,In-office
E4222,26,Non-binary,Marketing,1,6833,8,3,30/09/2023,2,In-office
E5437,57,Male,HR,3,4901,13,2,3/11/2022,0,Hybrid
E6186,31,Non-binary,Engineering,2,3349,7,5,13/01/2020,12,Remote
E7265,48,Female,Sales,3,6130,15,1,16/02/2020,4,In-office
E4467,22,Female,HR,2,6840,19,5,5/08/2024,4,Remote
E7202,29,Male,Marketing,3,7938,8,5,12/05/2020,13,Remote
E6709,49,Non-binary,HR,2,8384,20,3,13/01/2020,11,Hybrid
E3250,35,Female,HR,1,6659,2,4,28/01/2023,7,Hybrid
E4496,59,Non-binary,Marketing,1,6984,4,2,19/12/2023,12,Remote
E7260,25,Female,HR,1,7209,6,3,23/02/2024,7,In-office
E8869,46,Female,HR,3,5702,14,5,16/07/2023,1,Hybrid
E4283,53,Non-binary,Sales,3,8284,17,1,19/08/2023,2,Hybrid
E3419,54,Female,Marketing,3,7895,16,1,2/10/2023,11,Remote
E3104,56,Male,HR,1,4299,11,2,29/07/2021,6,Hybrid
E8472,26,Female,Engineering,1,4375,1,1,20/01/2024,14,Remote
E2306,42,Male,Engineering,2,7753,3,3,6/08/2024,9,Hybrid
E2650,35,Female,HR,2,7707,19,3,19/09/2024,1,In-office
E2681,27,Female,Sales,1,3048,11,4,7/08/2022,12,Hybrid
E9916,59,Male,HR,2,6448,12,5,4/12/2024,14,Remote
E6886,40,Non-binary,Marketing,3,3487,17,2,7/04/2023,10,Hybrid
E6965,23,Male,Sales,1,8887,16,2,9/04/2024,13,Remote
E6625,33,Female,Marketing,2,4591,11,2,2/09/2024,9,Remote
E4891,52,Female,HR,1,7548,7,1,6/03/2022,0,Hybrid
E6497,27,Female,Sales,2,3589,16,1,11/03/2024,6,Hybrid
E6359,27,Non-binary,Engineering,2,8952,18,4,23/08/2023,1,In-office
E4032,56,Female,Engineering,2,5453,16,2,4/11/2023,14,Hybrid
E9088,33,Male,Engineering,3,5764,20,1,18/02/2022,1,Hybrid
E2652,55,Non-binary,Engineering,1,4321,14,1,10/10/2021,3,Remote
E2539,34,Non-binary,Engineering,1,4935,6,4,4/12/2020,15,Hybrid
E9079,33,Female,HR,3,7003,19,5,22/01/2021,6,In-office
E6003,60,Non-binary,Marketing,1,5777,7,5,8/01/2020,11,In-office
E3961,44,Non-binary,HR,1,5055,1,5,11/12/2020,3,Hybrid
E1161,31,Male,HR,3,7866,3,1,16/10/2020,2,Hybrid
E6899,49,Female,Engineering,1,4118,17,3,15/02/2023,3,Hybrid
E5167,26,Female,Marketing,2,7960,20,1,11/06/2024,11,Remote
E5906,36,Male,Marketing,2,6983,4,1,1/12/2021,4,Hybrid
E7019,33,Non-binary,Marketing,3,6285,20,4,27/10/2021,5,Hybrid
E2737,48,Non-binary,Engineering,3,7522,14,2,7/10/2023,7,Remote
E6997,28,Female,Marketing,2,8112,20,3,27/05/2024,8,Hybrid
E2947,42,Male,Engineering,3,7785,19,1,30/08/2022,0,Remote
E1050,39,Non-binary,Sales,2,4195,14,3,1/01/2021,0,Remote
